@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
6,6,13,12,25,37,19,56,0.000333,0.086685,6.000000,1560.335680,86.685316,260.055947,91.125266,3,no
3,3,8,5,13,14,8,22,0.000333,0.027137,4.000000,325.638695,18.091039,81.409674,35.609640,1,no
9,9,11,18,29,61,45,106,0.000333,0.171649,10.000000,5149.459855,286.081103,514.945985,113.112398,1,no
11,11,12,12,24,58,31,89,0.000333,0.136021,12.000000,4896.739951,272.041108,408.061663,86.039100,6,no
10,10,12,12,24,54,28,82,0.000333,0.125322,12.000000,4511.603101,250.644617,375.966925,86.039100,6,no
7,7,13,15,28,52,37,89,0.000333,0.142618,12.000000,5134.255057,285.236392,427.854588,106.709075,5,no
6,6,8,13,21,20,15,35,0.000333,0.051244,4.000000,614.924439,34.162469,153.731110,72.105716,1,no
10,10,16,29,45,94,54,148,0.000333,0.270931,8.000000,6502.354066,361.241893,812.794258,204.881449,1,no
6,6,8,13,21,20,15,35,0.000333,0.051244,4.000000,614.924439,34.162469,153.731110,72.105716,1,no
7,7,12,18,30,49,34,83,0.000333,0.135757,6.000000,2443.631517,135.757306,407.271919,118.078200,1,no
7,7,12,18,30,49,34,83,0.000333,0.135757,6.000000,2443.631517,135.757306,407.271919,118.078200,1,no
4,4,6,9,15,18,15,33,0.000333,0.042976,3.000000,386.782169,21.487898,128.927390,44.039100,1,no
7,7,15,24,39,66,38,104,0.000333,0.183227,7.000000,3847.772815,213.765156,549.681831,168.642459,1,no
28,28,14,40,54,194,161,355,0.000333,0.680995,28.000000,57203.581772,3177.976765,2042.985063,266.180093,1,no
92,92,23,97,120,633,491,1124,0.000333,2.587782,55.000000,426983.976621,23721.332034,7763.345029,744.233471,28,no
21,21,10,5,15,85,43,128,0.000333,0.166694,40.000000,20003.279850,1111.293325,500.081996,44.828921,22,no
21,21,10,5,15,85,43,128,0.000333,0.166694,40.000000,20003.279850,1111.293325,500.081996,44.828921,22,no
3,3,12,14,26,23,17,40,0.000333,0.062673,6.000000,1128.105532,62.672530,188.017589,96.322519,3,no
25,25,15,43,58,142,119,261,0.000333,0.509644,14.000000,21405.062556,1189.170142,1528.933040,291.932743,4,no
25,25,15,43,58,142,119,261,0.000333,0.509644,14.000000,21405.062556,1189.170142,1528.933040,291.932743,4,no
6,6,13,18,31,39,27,66,0.000333,0.108992,6.000000,1961.861739,108.992319,326.976956,123.164366,1,no
6,6,13,18,31,38,27,65,0.000333,0.107341,6.000000,1932.136561,107.340920,322.022760,123.164366,1,no
11,11,12,20,32,87,63,150,0.000333,0.250000,18.000000,13500.000000,750.000000,750.000000,129.458112,3,no
8,8,13,18,31,47,31,78,0.000333,0.128809,6.000000,2318.563873,128.809104,386.427312,123.164366,1,no
18,18,22,21,43,139,74,213,0.000333,0.385265,33.000000,38141.214961,2118.956387,1155.794393,190.346161,11,no
18,18,22,21,43,139,74,213,0.000333,0.385265,33.000000,38141.214961,2118.956387,1155.794393,190.346161,11,no
7,7,8,15,23,26,19,45,0.000333,0.067853,4.000000,814.241152,45.235620,203.560288,82.603359,1,no
3,3,9,11,20,17,13,30,0.000333,0.043219,4.000000,518.631371,28.812854,129.657843,66.583073,2,no
5,5,7,8,15,22,19,41,0.000333,0.053394,6.000000,961.095087,53.394171,160.182514,43.651484,1,no
3,3,10,13,23,19,18,37,0.000333,0.055791,5.000000,836.858962,46.492165,167.371792,81.324997,1,no
7,7,16,21,37,38,31,69,0.000333,0.119817,8.000000,2875.618258,159.756570,359.452282,156.238666,1,no
4,4,10,15,25,23,22,45,0.000333,0.069658,5.000000,1044.867643,58.048202,208.973529,91.822640,1,no
5,5,16,17,33,29,25,54,0.000333,0.090799,8.000000,2179.178260,121.065459,272.397282,133.486868,1,no
57,57,14,41,55,287,254,541,0.000333,1.042572,42.000000,131364.055411,7298.003078,3127.715605,272.962601,1,no
19,19,20,22,42,134,72,206,0.000333,0.370272,30.000000,33324.521673,1851.362315,1110.817389,184.546058,9,no
19,19,20,22,42,134,72,206,0.000333,0.370272,30.000000,33324.521673,1851.362315,1110.817389,184.546058,9,no
4,4,7,10,17,19,20,39,0.000333,0.053137,6.000000,956.466305,53.137017,159.411051,52.870765,4,no
5,5,13,19,32,27,27,54,0.000333,0.090000,6.000000,1620.000000,90.000000,270.000000,128.816339,1,no
5,5,13,19,32,26,27,53,0.000333,0.088333,6.000000,1590.000000,88.333333,265.000000,128.816339,1,no
7,7,14,16,30,45,32,77,0.000333,0.125944,14.000000,5289.628062,293.868226,377.830576,117.302969,4,no
7,7,14,16,30,45,32,77,0.000333,0.125944,14.000000,5289.628062,293.868226,377.830576,117.302969,4,no
15,15,11,21,32,104,88,192,0.000333,0.320000,20.000000,19200.000000,1066.666667,960.000000,130.292414,2,no
12,12,13,19,32,65,48,113,0.000333,0.188333,12.000000,6780.000000,376.666667,565.000000,128.816339,11,no
4,4,11,6,17,19,10,29,0.000333,0.039512,5.000000,592.682112,32.926784,118.536422,53.563523,3,no
4,4,11,6,17,19,10,29,0.000333,0.039512,5.000000,592.682112,32.926784,118.536422,53.563523,3,no
44,44,24,57,81,337,240,577,0.000333,1.219364,48.000000,175588.485680,9754.915871,3658.093452,442.513831,27,no
6,6,16,13,29,45,25,70,0.000333,0.113353,8.000000,2720.469357,151.137187,340.058670,112.105716,6,no
5,5,14,9,23,28,18,46,0.000333,0.069361,14.000000,2913.173900,161.842994,208.083850,81.832294,2,no
6,6,10,9,19,30,19,49,0.000333,0.069383,10.000000,2081.484482,115.638027,208.148448,61.748606,2,no
6,6,10,9,19,30,19,49,0.000333,0.069383,10.000000,2081.484482,115.638027,208.148448,61.748606,2,no
5,5,10,12,22,24,20,44,0.000333,0.065405,5.000000,981.074956,54.504164,196.214991,76.238831,1,no
6,6,11,13,24,24,17,41,0.000333,0.062661,5.000000,939.917313,52.217628,187.983463,86.159464,2,no
4,4,9,14,23,19,17,36,0.000333,0.054283,4.000000,651.392922,36.188496,162.848230,81.832294,1,no
14,14,15,11,26,77,35,112,0.000333,0.175483,21.000000,11055.434217,614.190790,526.449248,96.657107,9,no
14,14,15,11,26,77,35,112,0.000333,0.175483,21.000000,11055.434217,614.190790,526.449248,96.657107,9,no
37,37,25,41,66,190,139,329,0.000333,0.662869,36.000000,71589.803950,3977.211331,1988.605665,335.756037,8,no
6,6,12,13,25,42,32,74,0.000333,0.114548,12.000000,4123.744297,229.096905,343.645358,91.125266,3,no
34,34,11,40,51,151,144,295,0.000333,0.557788,15.000000,25100.482138,1394.471230,1673.365476,250.930872,1,no
4,4,10,8,18,23,15,38,0.000333,0.052819,5.000000,792.285750,44.015875,158.457150,57.219281,1,no
3,3,10,8,18,20,12,32,0.000333,0.044479,5.000000,667.188000,37.066000,133.437600,57.219281,1,no
14,14,15,11,26,101,40,141,0.000333,0.220921,21.000000,13918.002005,773.222334,662.762000,96.657107,17,no
14,14,15,11,26,101,40,141,0.000333,0.220921,21.000000,13918.002005,773.222334,662.762000,96.657107,17,no
77,77,26,54,80,347,288,635,0.000333,1.338141,65.000000,260937.582116,14496.532340,4014.424340,432.975358,9,no
68,68,26,52,78,321,263,584,0.000333,1.223558,65.000000,238593.868228,13255.214902,3670.674896,418.634298,9,no
5,5,11,13,24,29,26,55,0.000333,0.084058,10.000000,2521.729375,140.096076,252.172938,86.159464,1,no
7,7,12,11,23,41,21,62,0.000333,0.093487,6.000000,1682.765048,93.486947,280.460841,81.073298,4,no
6,6,11,7,18,42,16,58,0.000333,0.080619,10.000000,2418.556501,134.364250,241.855650,57.705232,5,no
21,21,18,53,71,214,130,344,0.000333,0.705171,18.000000,38079.234164,2115.513009,2115.513009,378.638434,2,no
25,25,14,27,41,117,103,220,0.000333,0.392887,21.000000,24751.890261,1375.105015,1178.661441,181.684931,9,no
20,20,18,53,71,209,126,335,0.000333,0.686722,18.000000,37082.975131,2060.165285,2060.165285,378.638434,2,no
57,57,16,37,53,288,229,517,0.000333,0.987112,48.000000,142144.074000,7896.893000,2961.334875,256.749775,24,no
46,46,15,31,46,201,167,368,0.000333,0.677557,35.000000,71143.477994,3952.415444,2032.670800,212.183445,19,no
5,5,7,8,15,28,18,46,0.000333,0.059906,6.000000,1078.301804,59.905656,179.716967,43.651484,1,no
4,4,5,3,8,28,12,40,0.000333,0.040000,8.000000,960.000000,53.333333,120.000000,16.364528,1,no
4,4,8,11,19,22,18,40,0.000333,0.056639,4.000000,679.668402,37.759356,169.917101,62.053748,1,no
12,12,16,21,37,55,49,104,0.000333,0.180594,16.000000,8668.530400,481.585022,541.783150,156.238666,4,no
6,6,10,15,25,34,23,57,0.000333,0.088233,5.000000,1323.499014,73.527723,264.699803,91.822640,2,no
5,5,10,7,17,18,14,32,0.000333,0.043600,10.000000,1307.988109,72.666006,130.798811,52.870765,1,no
15,15,14,25,39,103,72,175,0.000333,0.308315,14.000000,12949.235436,719.401969,924.945388,169.399374,27,no
61,61,22,69,91,378,268,646,0.000333,1.401345,33.000000,138733.166140,7707.398119,4204.035338,519.595683,27,no
4,4,7,8,15,15,12,27,0.000333,0.035162,3.000000,316.458138,17.581008,105.486046,43.651484,1,no
4,4,7,8,15,15,12,27,0.000333,0.035162,3.000000,316.458138,17.581008,105.486046,43.651484,1,no
15,15,12,28,40,123,82,205,0.000333,0.363665,12.000000,13091.943113,727.330173,1090.995259,177.625488,1,no
37,37,15,42,57,198,177,375,0.000333,0.729111,28.000000,61245.345149,3402.519175,2187.333755,285.080691,2,no
21,21,10,5,15,85,43,128,0.000333,0.166694,40.000000,20003.279850,1111.293325,500.081996,44.828921,22,no
21,21,10,5,15,85,43,128,0.000333,0.166694,40.000000,20003.279850,1111.293325,500.081996,44.828921,22,no
6,6,9,7,16,27,18,45,0.000333,0.060000,8.000000,1440.000000,80.000000,180.000000,48.180809,2,no
6,6,9,7,16,27,18,45,0.000333,0.060000,8.000000,1440.000000,80.000000,180.000000,48.180809,2,no
4,4,11,14,25,28,18,46,0.000333,0.071206,5.000000,1068.086924,59.338162,213.617385,91.356717,3,no
4,4,12,6,18,25,18,43,0.000333,0.059769,18.000000,3227.521951,179.306775,179.306775,58.529325,4,no
4,4,7,12,19,17,15,32,0.000333,0.045311,3.000000,407.801041,22.655613,135.933680,62.671034,1,no
4,4,7,12,19,17,15,32,0.000333,0.045311,3.000000,407.801041,22.655613,135.933680,62.671034,1,no
12,12,13,21,34,75,60,135,0.000333,0.228936,12.000000,8241.689803,457.871656,686.807484,140.344382,4,no
3,3,8,7,15,25,13,38,0.000333,0.049487,4.000000,593.847371,32.991521,148.461843,43.651484,1,no
11,11,21,19,40,57,32,89,0.000333,0.157884,10.000000,4736.516004,263.139778,473.651600,172.949289,7,no
10,10,22,23,45,85,67,152,0.000333,0.278254,22.000000,18364.756754,1020.264264,834.761671,202.149421,5,no
16,16,19,25,44,70,54,124,0.000333,0.225657,18.000000,12185.451373,676.969521,676.969521,196.807027,3,no
4,4,8,5,13,14,8,22,0.000333,0.027137,4.000000,325.638695,18.091039,81.409674,35.609640,1,no
8,8,7,9,16,21,20,41,0.000333,0.054667,6.000000,984.000000,54.666667,164.000000,48.180809,3,no
8,8,7,9,16,21,20,41,0.000333,0.054667,6.000000,984.000000,54.666667,164.000000,48.180809,3,no
3,3,8,5,13,10,8,18,0.000333,0.022203,4.000000,266.431660,14.801759,66.607915,35.609640,1,no
3,3,6,5,11,23,11,34,0.000333,0.039207,6.000000,705.724050,39.206892,117.620675,27.119415,1,no
4,4,12,10,22,28,20,48,0.000333,0.071351,12.000000,2568.632612,142.701812,214.052718,76.238831,3,no
3,3,5,7,12,12,11,23,0.000333,0.027485,2.000000,164.908275,9.161571,82.454138,31.261125,1,no
3,3,10,12,22,19,15,34,0.000333,0.050540,5.000000,758.103375,42.116854,151.620675,76.238831,1,no
3,3,8,9,17,15,11,26,0.000333,0.035425,4.000000,425.096135,23.616452,106.274034,52.529325,1,no
3,3,8,9,17,15,11,26,0.000333,0.035425,4.000000,425.096135,23.616452,106.274034,52.529325,1,no
8,8,10,21,31,49,34,83,0.000333,0.137066,5.000000,2055.991469,114.221748,411.198294,125.457947,1,no
4,4,8,9,17,12,12,24,0.000333,0.032700,4.000000,392.396433,21.799802,98.099108,52.529325,1,no
4,4,10,8,18,23,12,35,0.000333,0.048649,5.000000,729.736875,40.540938,145.947375,57.219281,3,no
3,3,7,7,14,20,11,31,0.000333,0.039343,3.000000,354.084008,19.671334,118.028003,39.302969,2,no
3,3,7,7,14,20,11,31,0.000333,0.039343,3.000000,354.084008,19.671334,118.028003,39.302969,2,no
4,4,12,8,20,23,11,34,0.000333,0.048982,6.000000,881.673331,48.981852,146.945555,67.019550,3,no
4,4,12,8,20,23,11,34,0.000333,0.048982,6.000000,881.673331,48.981852,146.945555,67.019550,3,no
19,19,15,26,41,94,71,165,0.000333,0.294665,14.000000,12375.945131,687.552507,883.996081,180.814792,2,no
19,19,15,26,41,94,71,165,0.000333,0.294665,14.000000,12375.945131,687.552507,883.996081,180.814792,2,no
4,4,9,6,15,15,9,24,0.000333,0.031255,4.000000,375.061497,20.836750,93.765374,44.039100,1,no
5,5,9,7,16,19,12,31,0.000333,0.041333,4.000000,496.000000,27.555556,124.000000,48.180809,1,no
9,9,13,14,27,50,32,82,0.000333,0.129967,12.000000,4678.809302,259.933850,389.900775,101.408685,2,no
32,32,20,63,83,276,170,446,0.000333,0.947756,20.000000,56865.351728,3159.186207,2843.267586,463.007197,2,no
4,4,9,8,17,18,10,28,0.000333,0.038150,4.000000,457.795838,25.433102,114.448960,52.529325,4,no
9,9,16,24,40,58,37,95,0.000333,0.168528,8.000000,4044.665352,224.703631,505.583169,174.039100,3,no
26,26,17,40,57,164,140,304,0.000333,0.591066,24.000000,42556.765543,2364.264752,1773.198564,282.363992,4,no
3,3,6,8,14,23,14,37,0.000333,0.046957,3.000000,422.616396,23.478689,140.872132,39.509775,2,no
3,3,6,8,14,23,14,37,0.000333,0.046957,3.000000,422.616396,23.478689,140.872132,39.509775,2,no
19,19,18,22,40,112,72,184,0.000333,0.326412,27.000000,26439.338775,1468.852154,979.234769,173.166146,16,no
19,19,15,26,41,94,71,165,0.000333,0.294665,14.000000,12375.945131,687.552507,883.996081,180.814792,2,no
19,19,15,26,41,94,71,165,0.000333,0.294665,14.000000,12375.945131,687.552507,883.996081,180.814792,2,no
41,41,23,44,67,196,166,362,0.000333,0.731975,33.000000,72465.501469,4025.861193,2195.924287,344.256916,5,no
93,93,25,48,73,378,315,693,0.000333,1.429849,72.000000,308847.486190,17158.193677,4289.548419,384.174605,5,no
76,76,28,50,78,320,261,581,0.000333,1.217273,70.000000,255627.308241,14201.517125,3651.818689,416.798747,5,no
5,5,8,8,16,28,16,44,0.000333,0.058667,8.000000,1408.000000,78.222222,176.000000,48.000000,1,no
5,5,8,8,16,28,16,44,0.000333,0.058667,8.000000,1408.000000,78.222222,176.000000,48.000000,1,no
3,3,11,11,22,22,18,40,0.000333,0.059459,5.000000,891.886324,49.549240,178.377265,76.107496,1,no
8,8,12,18,30,40,33,73,0.000333,0.119401,6.000000,2149.218081,119.401004,358.203013,118.078200,1,no
6,6,9,8,17,48,26,74,0.000333,0.100824,12.000000,3629.667003,201.648167,302.472250,52.529325,2,no
17,17,20,21,41,96,51,147,0.000333,0.262520,20.000000,15751.202894,875.066827,787.560145,178.677228,15,no
13,13,16,30,46,73,49,122,0.000333,0.224625,8.000000,5390.996469,299.499804,673.874559,211.206718,3,no
13,13,16,30,46,73,49,122,0.000333,0.224625,8.000000,5390.996469,299.499804,673.874559,211.206718,3,no
15,15,19,20,39,87,45,132,0.000333,0.232558,18.000000,12558.115672,697.673093,697.673093,167.149185,15,no
17,17,22,23,45,95,52,147,0.000333,0.269101,22.000000,17760.652914,986.702940,807.302405,202.149421,17,no
69,69,27,76,103,531,403,934,0.000333,2.081730,65.000000,405937.447005,22552.080389,6245.191492,603.224454,32,no
13,13,15,16,31,57,40,97,0.000333,0.160186,14.000000,6727.798590,373.766588,480.557042,122.603359,1,no
13,13,15,16,31,57,40,97,0.000333,0.160186,14.000000,6727.798590,373.766588,480.557042,122.603359,1,no
5,5,12,10,22,31,19,50,0.000333,0.074324,6.000000,1337.829486,74.323860,222.971581,76.238831,5,no
5,5,12,10,22,31,19,50,0.000333,0.074324,6.000000,1337.829486,74.323860,222.971581,76.238831,5,no
32,32,18,40,58,200,135,335,0.000333,0.654141,27.000000,52985.438101,2943.635450,1962.423633,287.935774,6,no
7,7,7,10,17,35,22,57,0.000333,0.077662,6.000000,1397.912292,77.661794,232.985382,52.870765,2,no
7,7,7,10,17,35,22,57,0.000333,0.077662,6.000000,1397.912292,77.661794,232.985382,52.870765,2,no
24,24,21,51,72,204,136,340,0.000333,0.699258,20.000000,41955.490010,2330.860556,2097.774500,381.532358,13,no
26,26,17,40,57,164,140,304,0.000333,0.591066,24.000000,42556.765543,2364.264752,1773.198564,282.363992,4,no
35,35,21,40,61,167,143,310,0.000333,0.612843,30.000000,55155.857239,3064.214291,1838.528575,305.115790,1,no
35,35,21,40,61,167,143,310,0.000333,0.612843,30.000000,55155.857239,3064.214291,1838.528575,305.115790,1,no
5,5,11,15,26,34,30,64,0.000333,0.100276,10.000000,3008.281420,167.126746,300.828142,96.657107,2,no
6,6,10,18,28,33,24,57,0.000333,0.091340,5.000000,1370.096153,76.116453,274.019231,108.277931,2,no
36,36,16,31,47,180,151,331,0.000333,0.612856,32.000000,58834.205117,3268.566951,1838.568910,217.580086,12,no
37,37,23,38,61,188,161,349,0.000333,0.689942,44.000000,91072.402556,5059.577920,2069.827331,303.463171,1,no
37,37,23,38,61,188,161,349,0.000333,0.689942,44.000000,91072.402556,5059.577920,2069.827331,303.463171,1,no
3,3,6,8,14,14,12,26,0.000333,0.032997,3.000000,296.973684,16.498538,98.991228,39.509775,1,no
3,3,6,8,14,14,12,26,0.000333,0.032997,3.000000,296.973684,16.498538,98.991228,39.509775,1,no
7,7,21,20,41,57,35,92,0.000333,0.164298,10.000000,4928.947844,273.830436,492.894784,178.677228,7,no
3,3,8,5,13,14,8,22,0.000333,0.027137,4.000000,325.638695,18.091039,81.409674,35.609640,1,no
3,3,7,7,14,12,9,21,0.000333,0.026651,3.000000,239.863360,13.325742,79.954453,39.302969,1,no
14,14,12,27,39,114,77,191,0.000333,0.336504,12.000000,12114.141886,673.007883,1009.511824,171.401513,1,no
9,9,14,16,30,50,28,78,0.000333,0.127579,7.000000,2679.162265,148.842348,382.737466,117.302969,3,no
4,4,5,12,17,20,24,44,0.000333,0.059949,4.000000,719.393460,39.966303,179.848365,54.629190,1,no
55,55,19,55,74,276,232,508,0.000333,1.051467,36.000000,113558.483151,6308.804619,3154.402310,398.685407,10,no
18,18,16,31,47,133,97,230,0.000333,0.425852,24.000000,30661.330461,1703.407248,1277.555436,217.580086,1,no
7,7,13,15,28,52,27,79,0.000333,0.126594,6.000000,2278.686233,126.593680,379.781039,106.709075,4,no
3,3,9,12,21,19,16,35,0.000333,0.051244,4.000000,614.924439,34.162469,153.731110,71.548875,1,no
3,3,9,12,21,19,16,35,0.000333,0.051244,4.000000,614.924439,34.162469,153.731110,71.548875,1,no
3,3,6,7,13,9,10,19,0.000333,0.023436,3.000000,210.925064,11.718059,70.308355,35.161259,1,no
16,16,16,28,44,140,65,205,0.000333,0.373061,16.000000,17906.935709,994.829762,1119.183482,198.605938,8,no
3,3,9,7,16,14,9,23,0.000333,0.030667,4.000000,368.000000,20.444444,92.000000,48.180809,1,no
14,14,16,25,41,85,64,149,0.000333,0.266092,16.000000,12772.403979,709.577999,798.275249,180.096405,1,no
6,6,13,18,31,48,31,79,0.000333,0.130461,6.000000,2348.289051,130.460503,391.381509,123.164366,3,no
3,3,10,8,18,19,12,31,0.000333,0.043089,5.000000,646.338375,35.907688,129.267675,57.219281,6,no
18,18,11,21,32,123,82,205,0.000333,0.341667,15.000000,15375.000000,854.166667,1025.000000,130.292414,6,no
13,13,14,30,44,75,48,123,0.000333,0.223837,7.000000,4700.570624,261.142812,671.510089,200.509687,4,no
35,35,20,64,84,292,181,473,0.000333,1.007855,20.000000,60471.322819,3359.517934,3023.566141,470.438562,2,no
53,53,19,49,68,239,208,447,0.000333,0.907032,36.000000,97959.452041,5442.191780,2721.095890,355.831405,14,no
73,73,27,76,103,571,432,1003,0.000333,2.235520,65.000000,435926.401870,24218.133437,6706.560029,603.224454,34,no
5,5,13,10,23,31,18,49,0.000333,0.073885,6.000000,1329.927215,73.884845,221.654536,81.324997,1,no
5,5,13,10,23,31,18,49,0.000333,0.073885,6.000000,1329.927215,73.884845,221.654536,81.324997,1,no
13,13,15,23,38,53,43,96,0.000333,0.167934,7.000000,3526.607289,195.922627,503.801041,162.645284,4,no
89,89,20,79,99,421,358,779,0.000333,1.721423,40.000000,206570.752282,11476.152905,5164.268807,584.437241,11,no
3,3,12,10,22,24,16,40,0.000333,0.059459,6.000000,1070.263588,59.459088,178.377265,76.238831,2,no
49,49,17,48,65,238,204,442,0.000333,0.887296,32.000000,85180.370347,4732.242797,2661.886573,337.565068,9,no
11,11,14,39,53,65,61,126,0.000333,0.240573,7.000000,5052.025841,280.668102,721.717977,259.433655,5,no
19,19,14,31,45,143,112,255,0.000333,0.466808,21.000000,29408.873331,1633.826296,1400.422540,206.883055,1,no
8,8,7,20,27,62,63,125,0.000333,0.198120,9.000000,5349.248440,297.180469,594.360938,106.090046,1,no
9,9,12,18,30,60,50,110,0.000333,0.179919,12.000000,6477.095586,359.838644,539.757966,118.078200,1,no
5,5,8,13,21,26,22,48,0.000333,0.070277,4.000000,843.324945,46.851386,210.831236,72.105716,5,no
8,8,8,21,29,63,64,127,0.000333,0.205655,12.000000,7403.563037,411.309058,616.963586,116.238666,1,no
4,4,4,7,11,13,11,24,0.000333,0.027675,2.000000,166.052718,9.225151,83.026359,27.651484,3,no
4,4,4,7,11,13,11,24,0.000333,0.027675,2.000000,166.052718,9.225151,83.026359,27.651484,3,no
3,3,8,8,16,12,10,22,0.000333,0.029333,4.000000,352.000000,19.555556,88.000000,48.000000,2,no
13,13,13,29,42,114,99,213,0.000333,0.382855,18.000000,20674.144999,1148.563611,1148.563611,188.987165,1,no
8,8,8,20,28,63,63,126,0.000333,0.201909,12.000000,7268.720642,403.817813,605.726720,110.438562,1,no
8,8,8,21,29,63,64,127,0.000333,0.205655,12.000000,7403.563037,411.309058,616.963586,116.238666,1,no
8,8,10,24,34,70,71,141,0.000333,0.239111,10.000000,7173.322606,398.517923,717.332261,143.258381,1,no
8,8,11,23,34,72,68,140,0.000333,0.237415,10.000000,7122.447978,395.691554,712.244798,142.095673,1,no
8,8,9,22,31,66,66,132,0.000333,0.217985,12.000000,7847.446956,435.969275,653.953913,126.636821,1,no
6,6,8,13,21,20,15,35,0.000333,0.051244,4.000000,614.924439,34.162469,153.731110,72.105716,1,no
4,4,12,8,20,27,15,42,0.000333,0.060507,6.000000,1089.125880,60.506993,181.520980,67.019550,6,no
11,11,20,14,34,84,44,128,0.000333,0.217065,30.000000,19535.857310,1085.325406,651.195244,139.741531,8,no
5,5,14,18,32,38,26,64,0.000333,0.106667,7.000000,2240.000000,124.444444,320.000000,128.361619,1,no
4,4,11,14,25,33,23,56,0.000333,0.086685,5.000000,1300.279733,72.237763,260.055947,91.356717,4,no
6,6,14,20,34,51,31,82,0.000333,0.139057,7.000000,2920.203671,162.233537,417.171953,139.741531,1,no
11,11,20,21,41,59,34,93,0.000333,0.166084,10.000000,4982.523364,276.806854,498.252336,178.677228,3,no
32,32,18,34,52,166,117,283,0.000333,0.537741,27.000000,43557.059886,2419.836660,1613.224440,248.032387,3,no
32,32,18,34,52,166,117,283,0.000333,0.537741,27.000000,43557.059886,2419.836660,1613.224440,248.032387,3,no
