@relation R_data_frame

@attribute Empty_Lines numeric
@attribute Lines_Of_Comments numeric
@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
0,0,25,25,20,51,71,127,99,226,0.000333,0.463281,10.000000,13898.428490,772.134916,1389.842849,375.732254,9,no
0,0,20,20,17,46,63,113,81,194,0.000333,0.386531,8.000000,9276.738441,515.374358,1159.592305,323.570718,9,no
0,0,29,29,21,48,69,145,106,251,0.000333,0.511080,20.000000,30664.792773,1703.599599,1533.239639,360.316866,9,yes
0,0,29,29,22,49,71,146,112,258,0.000333,0.528878,22.000000,34905.964650,1939.220258,1586.634757,373.228278,9,no
0,0,24,24,20,43,63,131,85,216,0.000333,0.430364,10.000000,12910.924635,717.273591,1291.092463,319.767946,9,no
0,0,29,29,21,48,69,145,103,248,0.000333,0.504971,20.000000,30298.281306,1683.237850,1514.914065,360.316866,9,no
0,0,12,12,10,17,27,34,28,62,0.000333,0.098268,5.000000,1474.015126,81.889729,294.803025,102.706149,3,yes
0,0,13,13,11,15,26,39,28,67,0.000333,0.104976,5.000000,1574.647306,87.480406,314.929461,96.657107,4,no
0,0,13,13,11,16,27,39,28,67,0.000333,0.106192,5.000000,1592.887313,88.493740,318.577463,102.053748,4,no
0,0,6,6,8,10,18,15,17,32,0.000333,0.044479,4.000000,533.750400,29.652800,133.437600,57.219281,1,yes
0,0,7,7,11,10,21,20,18,38,0.000333,0.055636,5.000000,834.540310,46.363351,166.908062,71.273029,2,no
0,0,10,10,8,16,24,29,25,54,0.000333,0.082529,4.000000,990.351900,55.019550,247.587975,88.000000,3,yes
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,10,10,8,16,24,29,25,54,0.000333,0.082529,4.000000,990.351900,55.019550,247.587975,88.000000,3,yes
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,10,10,8,16,24,29,26,55,0.000333,0.084058,4.000000,1008.691750,56.038431,252.172938,88.000000,3,yes
0,0,11,11,11,15,26,35,26,61,0.000333,0.095576,5.000000,1433.634114,79.646340,286.726823,96.657107,4,no
0,0,11,11,10,15,25,34,26,60,0.000333,0.092877,5.000000,1393.156857,77.397603,278.631371,91.822640,4,no
0,0,4,4,6,9,15,8,11,19,0.000333,0.024744,3.000000,222.692764,12.371820,74.230921,44.039100,1,yes
0,0,5,5,9,9,18,13,12,25,0.000333,0.034749,4.000000,416.992500,23.166250,104.248125,57.058650,2,no
0,0,9,9,8,15,23,26,24,50,0.000333,0.075393,4.000000,904.712391,50.261800,226.178098,82.603359,2,yes
0,0,10,10,10,14,24,31,24,55,0.000333,0.084058,5.000000,1260.864688,70.048038,252.172938,86.522250,3,no
0,0,7,7,8,10,18,17,19,36,0.000333,0.050039,4.000000,600.469200,33.359400,150.117300,57.219281,1,yes
0,0,8,8,10,10,20,22,22,44,0.000333,0.063388,10.000000,1901.648362,105.647131,190.164836,66.438562,2,no
0,0,10,10,8,16,24,29,25,54,0.000333,0.082529,4.000000,990.351900,55.019550,247.587975,88.000000,3,yes
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,30,30,19,56,75,158,107,265,0.000333,0.550212,9.000000,14855.732577,825.318476,1650.636953,405.922498,13,yes
0,0,39,39,25,68,93,232,153,385,0.000333,0.839192,24.000000,60421.827415,3356.768190,2517.576142,530.043878,16,no
0,0,32,32,22,58,80,168,115,283,0.000333,0.596369,11.000000,19680.162159,1093.342342,1789.105651,437.870393,14,yes
0,0,42,42,28,72,100,254,168,422,0.000333,0.934569,28.000000,78503.804738,4361.322485,2803.707312,578.840538,18,no
0,0,31,31,19,56,75,161,108,269,0.000333,0.558517,9.000000,15079.970050,837.776114,1675.552228,405.922498,14,yes
0,0,40,40,25,68,93,235,154,389,0.000333,0.847911,24.000000,61049.586661,3391.643703,2543.732778,530.043878,17,no
0,0,31,31,20,57,77,161,108,269,0.000333,0.561922,10.000000,16857.655794,936.536433,1685.765579,418.913293,14,yes
0,0,40,40,26,69,95,235,154,389,0.000333,0.851891,26.000000,66447.519623,3691.528868,2555.673832,543.699620,17,no
0,0,40,40,26,69,95,235,154,389,0.000333,0.851891,26.000000,66447.519623,3691.528868,2555.673832,543.699620,17,no
0,0,32,32,19,57,76,164,113,277,0.000333,0.576892,9.000000,15576.083291,865.337961,1730.675921,413.185354,13,yes
0,0,41,41,25,69,94,238,159,397,0.000333,0.867391,24.000000,62452.122579,3469.562365,2602.171774,537.584592,16,no
0,0,32,32,19,57,76,164,119,283,0.000333,0.589388,18.000000,31826.942753,1768.163486,1768.163486,413.185354,13,yes
0,0,41,41,25,73,98,238,169,407,0.000333,0.897396,24.000000,64612.485757,3589.582542,2692.186907,567.953598,16,no
0,0,41,41,25,73,98,238,169,407,0.000333,0.897396,24.000000,64612.485757,3589.582542,2692.186907,567.953598,16,no
0,0,32,32,20,57,77,165,113,278,0.000333,0.580722,10.000000,17421.666583,967.870366,1742.166658,418.913293,13,yes
0,0,41,41,25,69,94,239,163,402,0.000333,0.878315,24.000000,63238.673241,3513.259624,2634.944718,537.584592,16,no
0,0,42,42,26,71,97,251,170,421,0.000333,0.926188,26.000000,72242.645971,4013.480332,2778.563307,558.843478,17,no
0,0,31,31,19,49,68,149,107,256,0.000333,0.519463,18.000000,28051.028772,1558.390487,1558.390487,355.831405,9,no
0,0,11,11,9,11,20,26,21,47,0.000333,0.067710,4.000000,812.522482,45.140138,203.130620,66.583073,3,yes
0,0,12,12,10,11,21,31,22,53,0.000333,0.077598,10.000000,2327.928234,129.329346,232.792823,71.273029,4,no
0,0,12,12,10,10,20,31,22,53,0.000333,0.076354,10.000000,2290.621890,127.256772,229.062189,66.438562,4,no
0,0,31,31,19,57,76,161,108,269,0.000333,0.560231,9.000000,15126.232510,840.346251,1680.692501,413.185354,14,yes
0,0,40,40,25,69,94,235,154,389,0.000333,0.849912,24.000000,61193.641519,3399.646751,2549.735063,537.584592,17,no
0,0,40,40,25,69,94,235,154,389,0.000333,0.849912,24.000000,61193.641519,3399.646751,2549.735063,537.584592,17,no
0,0,31,31,19,57,76,161,109,270,0.000333,0.562313,9.000000,15182.463858,843.470214,1686.940429,413.185354,14,yes
0,0,40,40,25,69,94,235,155,390,0.000333,0.852097,24.000000,61350.951652,3408.386203,2556.289652,537.584592,17,no
0,0,41,41,26,71,97,247,162,409,0.000333,0.899788,26.000000,70183.473164,3899.081842,2699.364352,558.843478,18,no
0,0,30,30,19,49,68,149,100,249,0.000333,0.505259,18.000000,27284.008454,1515.778247,1515.778247,355.831405,11,no
0,0,2,2,6,9,15,8,10,18,0.000333,0.023441,3.000000,210.972092,11.720672,70.324031,44.039100,1,yes
0,0,3,3,8,11,19,12,13,25,0.000333,0.035399,4.000000,424.792751,23.599597,106.198188,62.053748,2,no
0,0,2,2,6,10,16,8,11,19,0.000333,0.025333,3.000000,228.000000,12.666667,76.000000,48.729056,1,no
0,0,7,7,7,13,20,15,22,37,0.000333,0.053304,3.000000,479.734019,26.651890,159.911340,67.757201,1,yes
0,0,8,8,8,15,23,18,23,41,0.000333,0.061822,4.000000,741.864161,41.214676,185.466040,82.603359,1,no
0,0,8,8,10,15,25,20,23,43,0.000333,0.066562,5.000000,998.429081,55.468282,199.685816,91.822640,2,no
0,0,10,10,8,17,25,29,26,55,0.000333,0.085137,4.000000,1021.648362,56.758242,255.412090,93.486868,3,yes
0,0,11,11,11,16,27,35,26,61,0.000333,0.096683,5.000000,1450.240688,80.568927,290.048138,102.053748,4,no
0,0,11,11,10,16,26,34,26,60,0.000333,0.094009,5.000000,1410.131915,78.340662,282.026383,97.219281,4,no
0,0,6,6,6,10,16,12,17,29,0.000333,0.038667,3.000000,348.000000,19.333333,116.000000,48.729056,1,yes
0,0,7,7,9,10,19,17,18,35,0.000333,0.049559,4.000000,594.709852,33.039436,148.677463,61.748606,2,no
0,0,10,10,8,16,24,29,25,54,0.000333,0.082529,4.000000,990.351900,55.019550,247.587975,88.000000,3,yes
0,0,11,11,10,14,24,34,25,59,0.000333,0.090171,5.000000,1352.563938,75.142441,270.512788,86.522250,4,no
0,0,11,11,10,15,25,34,25,59,0.000333,0.091329,5.000000,1369.937576,76.107643,273.987515,91.822640,4,no
0,0,7,7,7,11,18,16,24,40,0.000333,0.055599,6.000000,1000.782000,55.599000,166.797000,57.705232,2,yes
0,0,8,8,9,14,23,21,31,52,0.000333,0.078408,8.000000,1881.801774,104.544543,235.225222,81.832294,3,no
0,0,8,8,9,14,23,21,31,52,0.000333,0.078408,8.000000,1881.801774,104.544543,235.225222,81.832294,3,no
0,0,8,8,8,14,22,19,28,47,0.000333,0.069864,8.000000,1676.746289,93.152572,209.593286,77.302969,2,no
0,0,8,8,8,12,20,22,26,48,0.000333,0.069151,8.000000,1659.620388,92.201133,207.452549,67.019550,1,yes
0,0,8,8,9,14,23,21,27,48,0.000333,0.072377,4.000000,868.523896,48.251328,217.130974,81.832294,1,no
0,0,9,9,11,15,26,27,29,56,0.000333,0.087742,5.000000,1316.123121,73.117951,263.224624,96.657107,2,no
0,0,7,7,8,11,19,17,18,35,0.000333,0.049559,4.000000,594.709852,33.039436,148.677463,62.053748,2,yes
0,0,8,8,9,11,20,22,25,47,0.000333,0.067710,8.000000,1625.044964,90.280276,203.130620,66.583073,3,no
0,0,8,8,9,11,20,22,25,47,0.000333,0.067710,8.000000,1625.044964,90.280276,203.130620,66.583073,3,no
0,0,24,24,20,43,63,131,85,216,0.000333,0.430364,10.000000,12910.924635,717.273591,1291.092463,319.767946,9,no
0,0,33,33,19,55,74,163,133,296,0.000333,0.612666,18.000000,33083.967532,1837.998196,1837.998196,398.685407,11,yes
0,0,42,42,25,71,96,237,185,422,0.000333,0.926285,24.000000,66692.500207,3705.138900,2778.854175,552.728450,14,no
0,0,27,27,19,46,65,136,89,225,0.000333,0.451678,9.000000,12195.294821,677.516379,1355.032758,334.794473,9,yes
0,0,27,27,20,44,64,137,87,224,0.000333,0.448000,10.000000,13440.000000,746.666667,1344.000000,326.653553,9,no
0,0,29,29,21,46,67,144,95,239,0.000333,0.483265,20.000000,28995.906330,1610.883685,1449.795317,346.322516,9,yes
0,0,29,29,21,44,65,145,95,240,0.000333,0.481789,20.000000,28907.365503,1605.964750,1445.368275,332.453657,9,no
0,0,29,29,20,53,73,152,103,255,0.000333,0.526135,10.000000,15784.052625,876.891813,1578.405263,390.018346,11,yes
0,0,38,38,25,65,90,226,151,377,0.000333,0.815810,24.000000,58738.286816,3263.238156,2447.428617,507.550313,14,no
0,0,29,29,19,55,74,152,104,256,0.000333,0.529873,9.000000,14306.580554,794.810031,1589.620062,398.685407,11,yes
0,0,38,38,25,67,92,226,150,376,0.000333,0.817620,24.000000,58868.623091,3270.479061,2452.859295,522.524381,14,no
0,0,21,21,18,42,60,96,72,168,0.000333,0.330786,9.000000,8931.218581,496.178810,992.357620,301.535982,7,yes
0,0,5,5,7,9,16,11,12,23,0.000333,0.030667,3.000000,276.000000,15.333333,92.000000,48.180809,1,no
0,0,22,22,19,41,60,101,73,174,0.000333,0.342600,9.000000,9250.190673,513.899482,1027.798964,300.370255,8,no
0,0,8,8,8,12,20,26,28,54,0.000333,0.077795,8.000000,1867.072937,103.726274,233.384117,67.019550,1,yes
0,0,9,9,9,15,24,29,31,60,0.000333,0.091699,8.000000,2200.782000,122.265667,275.097750,87.132684,1,no
0,0,9,9,11,15,26,31,31,62,0.000333,0.097142,10.000000,2914.272625,161.904035,291.427263,96.657107,2,no
0,0,31,31,19,54,73,157,121,278,0.000333,0.573590,18.000000,30973.882093,1720.771227,1720.771227,391.474548,11,yes
0,0,40,40,25,70,95,231,171,402,0.000333,0.880361,24.000000,63385.966909,3521.442606,2641.081955,545.146216,14,no
0,0,29,29,21,47,68,145,92,237,0.000333,0.480910,10.000000,14427.286934,801.515941,1442.728693,353.304342,10,yes
0,0,50,50,26,68,94,328,213,541,0.000333,1.182011,39.000000,138295.270182,7683.070566,3546.032569,536.158906,21,no
0,0,29,29,22,45,67,146,90,236,0.000333,0.477199,22.000000,31495.135077,1749.729726,1431.597049,345.240885,10,no
0,0,30,30,20,53,73,152,101,253,0.000333,0.522009,10.000000,15660.256134,870.014230,1566.025613,390.018346,12,yes
0,0,39,39,25,65,90,226,147,373,0.000333,0.807154,24.000000,58115.068918,3228.614940,2421.461205,507.550313,15,no
0,0,39,39,25,65,90,226,147,373,0.000333,0.807154,24.000000,58115.068918,3228.614940,2421.461205,507.550313,15,no
0,0,32,32,21,52,73,158,113,271,0.000333,0.559147,20.000000,33548.849109,1863.824951,1677.442455,388.661531,15,no
0,0,28,28,19,53,72,148,98,246,0.000333,0.505934,9.000000,13660.213953,758.900775,1517.801550,384.290407,12,yes
0,0,38,38,26,67,93,234,151,385,0.000333,0.839192,26.000000,65456.979699,3636.498872,2517.576142,528.639408,16,no
0,0,38,38,26,67,93,234,151,385,0.000333,0.839192,26.000000,65456.979699,3636.498872,2517.576142,528.639408,16,no
0,0,28,28,19,54,73,148,99,247,0.000333,0.509629,9.000000,13759.979994,764.443333,1528.886666,391.474548,12,yes
0,0,37,37,25,66,91,222,145,367,0.000333,0.796120,24.000000,57320.655191,3184.480844,2388.360633,515.026417,15,no
0,0,37,37,25,66,91,222,145,367,0.000333,0.796120,24.000000,57320.655191,3184.480844,2388.360633,515.026417,15,no
0,0,28,28,19,53,72,148,98,246,0.000333,0.505934,9.000000,13660.213953,758.900775,1517.801550,384.290407,12,yes
0,0,37,37,25,65,90,222,144,366,0.000333,0.792006,24.000000,57024.437598,3168.024311,2376.018233,507.550313,15,no
0,0,37,37,25,65,90,222,144,366,0.000333,0.792006,24.000000,57024.437598,3168.024311,2376.018233,507.550313,15,no
0,0,30,30,21,53,74,153,101,254,0.000333,0.525734,10.000000,15772.011549,876.222864,1577.201155,395.818450,12,yes
0,0,39,39,25,65,90,227,147,374,0.000333,0.809318,24.000000,58270.873393,3237.270744,2427.953058,507.550313,15,no
0,0,39,39,25,65,90,227,147,374,0.000333,0.809318,24.000000,58270.873393,3237.270744,2427.953058,507.550313,15,no
0,0,28,28,19,54,73,148,99,247,0.000333,0.509629,9.000000,13759.979994,764.443333,1528.886666,391.474548,12,yes
0,0,37,37,25,66,91,222,145,367,0.000333,0.796120,24.000000,57320.655191,3184.480844,2388.360633,515.026417,15,no
0,0,38,38,26,68,94,234,152,386,0.000333,0.843357,26.000000,65781.853715,3654.547429,2530.071297,536.158906,16,no
0,0,28,28,19,53,72,148,98,246,0.000333,0.505934,9.000000,13660.213953,758.900775,1517.801550,384.290407,12,yes
0,0,38,38,26,67,93,234,151,385,0.000333,0.839192,26.000000,65456.979699,3636.498872,2517.576142,528.639408,16,no
0,0,37,37,25,65,90,222,144,366,0.000333,0.792006,24.000000,57024.437598,3168.024311,2376.018233,507.550313,15,no
0,0,28,28,19,53,72,148,98,246,0.000333,0.505934,9.000000,13660.213953,758.900775,1517.801550,384.290407,12,yes
0,0,37,37,25,65,90,222,144,366,0.000333,0.792006,24.000000,57024.437598,3168.024311,2376.018233,507.550313,15,no
0,0,38,38,26,67,93,234,151,385,0.000333,0.839192,26.000000,65456.979699,3636.498872,2517.576142,528.639408,16,no
0,0,14,14,17,21,38,62,43,105,0.000333,0.183677,16.000000,8816.518223,489.806568,551.032389,161.725534,4,no
0,0,13,13,17,20,37,59,41,100,0.000333,0.173648,16.000000,8335.125385,463.062521,520.945337,155.925430,4,no
0,0,13,13,17,18,35,60,39,99,0.000333,0.169266,16.000000,8124.784299,451.376905,507.799019,144.545518,4,no
0,0,11,11,15,15,30,53,35,88,0.000333,0.143935,14.000000,6045.289214,335.849401,431.806372,117.206718,4,no
0,0,12,12,15,18,33,53,39,92,0.000333,0.154695,14.000000,6497.179626,360.954424,464.084259,133.662009,4,no
0,0,11,11,15,15,30,51,35,86,0.000333,0.140664,14.000000,5907.896277,328.216460,421.992591,117.206718,4,no
0,0,11,11,15,15,30,51,35,86,0.000333,0.140664,14.000000,5907.896277,328.216460,421.992591,117.206718,4,no
0,0,23,23,18,42,60,102,74,176,0.000333,0.346538,9.000000,9356.514703,519.806372,1039.612745,301.535982,9,yes
0,0,24,24,19,41,60,107,75,182,0.000333,0.358351,9.000000,9675.486796,537.527044,1075.054088,300.370255,10,no
0,0,24,24,19,41,60,107,75,182,0.000333,0.358351,9.000000,9675.486796,537.527044,1075.054088,300.370255,10,no
0,0,7,7,8,10,18,17,14,31,0.000333,0.043089,4.000000,517.070700,28.726150,129.267675,57.219281,3,no
0,0,7,7,8,9,17,17,14,31,0.000333,0.042237,4.000000,506.845392,28.158077,126.711348,52.529325,3,no
0,0,7,7,10,13,23,18,26,44,0.000333,0.066346,10.000000,1990.367261,110.575959,199.036726,81.324997,1,yes
0,0,8,8,13,15,28,23,31,54,0.000333,0.086532,12.000000,3115.165989,173.064777,259.597166,106.709075,2,no
0,0,8,8,11,15,26,21,31,52,0.000333,0.081474,10.000000,2444.228653,135.790481,244.422865,96.657107,1,no
0,0,23,23,18,44,62,102,76,178,0.000333,0.353282,9.000000,9538.622489,529.923472,1059.846943,315.273641,9,yes
0,0,24,24,19,43,62,108,77,185,0.000333,0.367175,9.000000,9913.736857,550.763159,1101.526317,314.040007,10,no
0,0,24,24,19,43,62,107,77,184,0.000333,0.365191,9.000000,9860.149090,547.786061,1095.572121,314.040007,10,no
0,0,7,7,9,11,20,18,16,34,0.000333,0.048982,4.000000,587.782221,32.654568,146.945555,66.583073,3,no
0,0,7,7,8,11,19,17,16,33,0.000333,0.046727,4.000000,560.726432,31.151468,140.181608,62.053748,3,no
0,0,23,23,18,43,61,102,74,176,0.000333,0.347937,9.000000,9394.287943,521.904886,1043.809771,308.388034,9,yes
0,0,24,24,19,43,62,107,75,182,0.000333,0.361221,9.000000,9752.973556,541.831864,1083.663728,314.040007,10,no
0,0,24,24,19,42,61,107,75,182,0.000333,0.359798,9.000000,9714.547759,539.697098,1079.394195,307.187955,10,no
0,0,7,7,8,11,19,17,14,31,0.000333,0.043895,4.000000,526.743012,29.263501,131.685753,62.053748,3,no
0,0,7,7,8,10,18,17,14,31,0.000333,0.043089,4.000000,517.070700,28.726150,129.267675,57.219281,3,no
0,0,23,23,18,43,61,102,74,176,0.000333,0.347937,9.000000,9394.287943,521.904886,1043.809771,308.388034,9,yes
0,0,24,24,19,43,62,107,75,182,0.000333,0.361221,9.000000,9752.973556,541.831864,1083.663728,314.040007,10,no
0,0,24,24,19,42,61,107,75,182,0.000333,0.359798,9.000000,9714.547759,539.697098,1079.394195,307.187955,10,no
0,0,7,7,8,11,19,17,14,31,0.000333,0.043895,4.000000,526.743012,29.263501,131.685753,62.053748,3,no
0,0,7,7,8,10,18,17,14,31,0.000333,0.043089,4.000000,517.070700,28.726150,129.267675,57.219281,3,no
0,0,2,2,6,9,15,8,10,18,0.000333,0.023441,3.000000,210.972092,11.720672,70.324031,44.039100,1,yes
0,0,3,3,8,11,19,12,13,25,0.000333,0.035399,4.000000,424.792751,23.599597,106.198188,62.053748,2,no
0,0,2,2,6,10,16,8,11,19,0.000333,0.025333,3.000000,228.000000,12.666667,76.000000,48.729056,1,no
0,0,29,29,21,48,69,145,103,248,0.000333,0.504971,20.000000,30298.281306,1683.237850,1514.914065,360.316866,9,no
0,0,22,22,18,49,67,114,84,198,0.000333,0.400362,9.000000,10809.770937,600.542830,1201.085660,350.179432,9,yes
0,0,31,31,20,50,70,153,99,252,0.000333,0.514860,10.000000,15445.793203,858.099622,1544.579320,368.631371,12,yes
0,0,31,31,19,49,68,153,99,252,0.000333,0.511347,18.000000,27612.731448,1534.040636,1534.040636,355.831405,12,yes
0,0,31,31,19,51,70,153,100,253,0.000333,0.516903,9.000000,13956.377430,775.354302,1550.708603,370.004315,12,yes
0,0,31,31,19,51,70,153,100,253,0.000333,0.516903,9.000000,13956.377430,775.354302,1550.708603,370.004315,12,yes
0,0,33,33,21,50,71,161,105,266,0.000333,0.545278,20.000000,32716.654676,1817.591926,1635.832734,374.431475,12,no
0,0,33,33,20,50,70,160,111,271,0.000333,0.553679,20.000000,33220.713952,1845.595220,1661.035698,368.631371,12,no
0,0,32,32,22,50,72,159,105,264,0.000333,0.542953,22.000000,35834.924408,1990.829134,1628.860200,380.300305,12,yes
0,0,9,9,6,12,18,22,33,55,0.000333,0.076449,6.000000,1376.075250,76.448625,229.345875,58.529325,1,yes
0,0,9,9,7,14,21,21,36,57,0.000333,0.083454,6.000000,1502.172559,83.454031,250.362093,72.954453,1,no
0,0,10,10,9,15,24,27,38,65,0.000333,0.099341,8.000000,2384.180500,132.454472,298.022563,87.132684,2,no
0,0,8,8,7,11,18,20,25,45,0.000333,0.062549,6.000000,1125.879750,62.548875,187.646625,57.705232,1,yes
0,0,8,8,8,13,21,19,26,45,0.000333,0.065885,8.000000,1581.234272,87.846348,197.654284,72.105716,1,no
0,0,9,9,10,14,24,25,28,53,0.000333,0.081001,10.000000,2430.030125,135.001674,243.003013,86.522250,2,no
0,0,8,8,4,11,15,21,39,60,0.000333,0.078138,6.000000,1406.480614,78.137812,234.413436,46.053748,1,yes
0,0,8,8,4,12,16,21,46,67,0.000333,0.089333,6.000000,1608.000000,89.333333,268.000000,51.019550,1,no
0,0,9,9,6,13,19,25,48,73,0.000333,0.103366,9.000000,2790.888376,155.049354,310.098708,63.615491,2,no
0,0,32,32,19,50,69,156,104,260,0.000333,0.529405,18.000000,28587.894458,1588.216359,1588.216359,362.903432,11,yes
0,0,24,24,20,43,63,131,85,216,0.000333,0.430364,10.000000,12910.924635,717.273591,1291.092463,319.767946,9,no
0,0,17,17,17,42,59,100,71,171,0.000333,0.335311,8.000000,8047.455692,447.080872,1005.931961,295.964200,7,no
0,0,13,13,15,18,33,59,45,104,0.000333,0.174872,14.000000,7344.637838,408.035435,524.616988,133.662009,4,no
0,0,12,12,15,16,31,57,41,98,0.000333,0.161837,14.000000,6797.157338,377.619852,485.511238,122.603359,4,no
0,0,12,12,16,18,34,53,39,92,0.000333,0.156016,16.000000,7488.745302,416.041406,468.046581,139.058650,4,no
0,0,11,11,16,15,31,51,35,86,0.000333,0.142020,16.000000,6816.974123,378.720785,426.060883,122.603359,4,no
0,0,11,11,16,15,31,51,35,86,0.000333,0.142020,16.000000,6816.974123,378.720785,426.060883,122.603359,4,no
0,0,24,24,20,43,63,131,85,216,0.000333,0.430364,10.000000,12910.924635,717.273591,1291.092463,319.767946,11,no
0,0,29,29,21,47,68,145,102,247,0.000333,0.501201,20.000000,30072.066436,1670.670358,1503.603322,353.304342,13,no
0,0,29,29,21,47,68,145,102,247,0.000333,0.501201,20.000000,30072.066436,1670.670358,1503.603322,353.304342,9,no
0,0,7,7,7,11,18,18,19,37,0.000333,0.051429,3.000000,462.861675,25.714538,154.287225,57.705232,1,yes
0,0,8,8,9,11,20,23,22,45,0.000333,0.064829,8.000000,1555.894114,86.438562,194.486764,66.583073,2,no
0,0,3,3,6,9,15,7,10,17,0.000333,0.022139,3.000000,199.251420,11.069523,66.417140,44.039100,1,yes
0,0,3,3,6,11,17,7,12,19,0.000333,0.025887,3.000000,232.985382,12.943632,77.661794,53.563523,1,no
0,0,4,4,8,12,20,11,14,25,0.000333,0.036016,4.000000,432.192809,24.010712,108.048202,67.019550,2,no
0,0,11,11,6,13,19,27,43,70,0.000333,0.099118,9.000000,2676.194333,148.677463,297.354926,63.615491,1,yes
0,0,11,11,7,15,22,26,48,74,0.000333,0.109999,9.000000,2969.981458,164.998970,329.997940,78.254843,1,no
0,0,12,12,9,16,25,32,50,82,0.000333,0.126932,12.000000,4569.554491,253.864138,380.796208,92.529325,2,no
0,0,27,27,18,50,68,116,93,209,0.000333,0.424093,9.000000,11450.517604,636.139867,1272.279734,357.251460,9,yes
0,0,8,8,8,15,23,18,23,41,0.000333,0.061822,4.000000,741.864161,41.214676,185.466040,82.603359,1,no
0,0,28,28,19,51,70,121,94,215,0.000333,0.439265,9.000000,11860.162638,658.897924,1317.795849,370.004315,10,no
0,0,8,8,7,12,19,18,26,44,0.000333,0.062303,6.000000,1121.452864,62.302937,186.908811,62.671034,2,yes
0,0,9,9,9,14,23,23,33,56,0.000333,0.084440,8.000000,2026.555756,112.586431,253.319470,81.832294,3,no
0,0,9,9,9,14,23,23,33,56,0.000333,0.084440,8.000000,2026.555756,112.586431,253.319470,81.832294,3,no
0,0,8,8,8,14,22,19,28,47,0.000333,0.069864,8.000000,1676.746289,93.152572,209.593286,77.302969,2,no
0,0,8,8,8,12,20,19,20,39,0.000333,0.056185,4.000000,674.220783,37.456710,168.555196,67.019550,2,yes
0,0,9,9,9,11,20,24,27,51,0.000333,0.073473,8.000000,1763.346663,97.963703,220.418333,66.583073,3,no
0,0,9,9,9,11,20,24,27,51,0.000333,0.073473,8.000000,1763.346663,97.963703,220.418333,66.583073,3,no
