@relation R_data_frame

@attribute Lines_Of_Program numeric
@attribute Physic_Lines numeric
@attribute n1_Number_Of_Distinct_Operators numeric
@attribute n2_Number_Of_Distinct_Operands numeric
@attribute n_Program_Vocabulary numeric
@attribute N1_Total_Number_Of_Operators numeric
@attribute N2_Total_Number_Of_Operands numeric
@attribute N_Program_Length numeric
@attribute B_Number_of_Delivered_Bugs_1 numeric
@attribute B_Number_of_Delivered_Bugs_2 numeric
@attribute D_Difficulty numeric
@attribute E_Effort numeric
@attribute T_Time_Required_To_Program numeric
@attribute V_Volume numeric
@attribute _N_Calculated_Program_Length numeric
@attribute McCab_Number numeric
@attribute IsVulnerable {no,yes}

@data
23,23,22,34,56,113,74,187,0.000333,0.361992,22.000000,23891.458149,1327.303231,1085.975370,271.081232,12,no
18,18,15,26,41,69,54,123,0.000333,0.219660,14.000000,9225.704552,512.539142,658.978897,180.814792,2,yes
17,17,17,27,44,74,55,129,0.000333,0.234756,16.000000,11268.266861,626.014826,704.266679,197.868831,5,no
17,17,19,28,47,76,57,133,0.000333,0.246253,18.000000,13297.685711,738.760317,738.760317,215.316561,6,yes
3,3,12,7,19,14,11,25,0.000333,0.035399,6.000000,637.189127,35.399396,106.198188,62.671034,3,no
4,4,12,11,23,25,17,42,0.000333,0.063330,6.000000,1139.937613,63.329867,189.989602,81.073298,3,no
11,11,15,14,29,40,27,67,0.000333,0.108495,7.000000,2278.393087,126.577394,325.484727,111.906328,3,yes
11,11,17,15,32,42,29,71,0.000333,0.118333,8.000000,2840.000000,157.777778,355.000000,128.090227,4,no
12,12,14,14,28,38,28,66,0.000333,0.105762,14.000000,4441.995948,246.777553,317.285425,106.605938,2,no
4,4,6,6,12,13,9,22,0.000333,0.026290,3.000000,236.607525,13.144863,78.869175,31.019550,2,no
4,4,8,7,15,15,11,26,0.000333,0.033860,4.000000,406.316622,22.573146,101.579155,43.651484,3,no
11,11,17,14,31,39,28,67,0.000333,0.110644,16.000000,5310.898445,295.049914,331.931153,122.789837,2,yes
14,14,14,19,33,52,39,91,0.000333,0.153013,14.000000,6426.558108,357.031006,459.039865,134.013592,3,no
6,6,10,12,22,27,20,47,0.000333,0.069864,5.000000,1047.966430,58.220357,209.593286,76.238831,3,no
6,6,12,13,25,29,22,51,0.000333,0.078946,6.000000,1421.019994,78.945555,236.836666,91.125266,4,no
12,12,15,19,34,53,36,89,0.000333,0.150928,7.000000,3169.489350,176.082742,452.784193,139.313982,4,no
4,4,7,7,14,18,12,30,0.000333,0.038074,3.000000,342.661943,19.036775,114.220648,39.302969,2,no
4,4,9,8,17,20,14,34,0.000333,0.046325,4.000000,555.894946,30.883053,138.973737,52.529325,3,no
16,16,16,16,32,60,41,101,0.000333,0.168333,16.000000,8080.000000,448.888889,505.000000,128.000000,3,no
16,16,18,18,36,62,45,107,0.000333,0.184394,18.000000,9957.275553,553.181975,553.181975,150.117300,4,no
12,12,14,13,27,44,30,74,0.000333,0.117287,14.000000,4926.063452,273.670192,351.861675,101.408685,2,no
26,26,20,35,55,116,80,196,0.000333,0.377716,20.000000,22662.930077,1259.051671,1133.146504,265.963467,11,no
26,26,22,38,60,118,86,204,0.000333,0.401669,22.000000,26510.124993,1472.784722,1205.005682,297.528741,12,no
20,20,17,29,46,79,63,142,0.000333,0.261449,16.000000,12549.532764,697.196265,784.345798,210.368317,5,no
20,20,19,32,51,81,69,150,0.000333,0.283621,18.000000,15315.548423,850.863801,850.863801,240.710623,6,no
10,10,12,21,33,41,35,76,0.000333,0.127791,6.000000,2300.243718,127.791318,383.373953,135.258216,3,no
10,10,10,20,30,39,33,72,0.000333,0.117765,5.000000,1766.480614,98.137812,353.296123,119.657843,2,no
15,15,12,20,32,67,57,124,0.000333,0.206667,12.000000,7440.000000,413.333333,620.000000,129.458112,3,no
5,5,6,6,12,13,11,24,0.000333,0.028680,3.000000,258.117300,14.339850,86.039100,31.019550,2,no
27,27,22,30,52,127,81,208,0.000333,0.395230,22.000000,26085.212150,1449.178453,1185.691461,245.314213,11,no
27,27,22,30,52,129,83,212,0.000333,0.402831,22.000000,26586.850845,1477.047269,1208.493220,245.314213,12,yes
21,21,15,25,40,76,59,135,0.000333,0.239487,14.000000,10058.444099,558.802450,718.460293,174.699764,2,no
25,25,15,25,40,90,67,157,0.000333,0.278514,14.000000,11697.597953,649.866553,835.542711,174.699764,3,yes
26,26,15,24,39,102,81,183,0.000333,0.322410,21.000000,20311.800727,1128.433374,967.228606,168.642459,2,no
30,30,15,24,39,116,89,205,0.000333,0.361169,21.000000,22753.656552,1264.092031,1083.507455,168.642459,3,no
16,16,14,13,27,50,37,87,0.000333,0.137892,14.000000,5791.452978,321.747388,413.675213,101.408685,2,no
20,20,14,13,27,64,45,109,0.000333,0.172761,21.000000,10883.937492,604.663194,518.282738,101.408685,3,no
25,25,19,26,45,106,74,180,0.000333,0.329511,18.000000,17793.604032,988.533557,988.533557,202.922055,8,yes
25,25,19,26,45,108,76,184,0.000333,0.336834,18.000000,18189.017455,1010.500970,1010.500970,202.922055,9,no
10,10,13,14,27,46,33,79,0.000333,0.125212,12.000000,4507.633352,250.424075,375.636113,101.408685,3,no
11,11,12,16,28,48,35,83,0.000333,0.133003,12.000000,4788.125502,266.006972,399.010459,107.019550,2,no
15,15,15,25,40,77,52,129,0.000333,0.228843,14.000000,9611.402139,533.966786,686.528724,174.699764,9,no
15,15,15,26,41,77,53,130,0.000333,0.232161,14.000000,9750.744648,541.708036,696.481761,180.814792,9,yes
9,9,10,20,30,40,35,75,0.000333,0.122672,5.000000,1840.083973,102.226887,368.016795,119.657843,3,no
9,9,10,21,31,40,36,76,0.000333,0.125506,5.000000,1882.594598,104.588589,376.518920,125.457947,3,no
21,21,16,32,48,75,64,139,0.000333,0.258770,16.000000,12420.956602,690.053145,776.309788,224.000000,2,no
15,15,15,18,33,43,37,80,0.000333,0.134517,14.000000,5649.721414,313.873412,403.551530,133.662009,2,yes
25,25,21,38,59,116,80,196,0.000333,0.384333,20.000000,23059.960753,1281.108931,1152.998038,291.659911,11,no
25,25,23,39,62,118,82,200,0.000333,0.396946,22.000000,26198.463766,1455.470209,1190.839262,310.172612,12,no
13,13,11,25,36,50,45,95,0.000333,0.163714,5.000000,2455.714376,136.428576,491.142875,154.150153,2,no
7,7,7,10,17,18,18,36,0.000333,0.049050,3.000000,441.445987,24.524777,147.148662,52.870765,2,no
13,13,13,26,39,52,47,99,0.000333,0.174418,6.000000,3139.528918,174.418273,523.254820,170.317149,3,no
19,19,18,33,51,79,63,142,0.000333,0.268495,9.000000,7249.359587,402.742199,805.484399,241.523656,5,no
19,19,20,34,54,81,65,146,0.000333,0.280071,10.000000,8402.135753,466.785320,840.213575,259.412299,6,yes
35,35,20,39,59,130,105,235,0.000333,0.460807,20.000000,27648.422332,1536.023463,1382.421117,292.569248,11,no
35,35,22,41,63,132,115,247,0.000333,0.492129,22.000000,32480.539104,1804.474395,1476.388141,317.767128,12,no
29,29,17,34,51,93,88,181,0.000333,0.342236,16.000000,16427.343790,912.630211,1026.708987,242.460605,5,no
29,29,19,36,55,95,98,193,0.000333,0.371934,18.000000,20084.443645,1115.802425,1115.802425,266.827923,6,no
3,3,7,5,12,10,8,18,0.000333,0.021510,3.000000,193.587975,10.754888,64.529325,31.261125,2,no
16,16,16,20,36,65,46,111,0.000333,0.191287,16.000000,9181.786803,510.099267,573.861675,150.438562,4,no
16,16,18,22,40,67,50,117,0.000333,0.207555,18.000000,11207.980568,622.665587,622.665587,173.166146,5,no
11,11,15,14,29,62,35,97,0.000333,0.157075,14.000000,6597.138191,366.507677,471.224157,111.906328,5,no
14,14,17,21,38,87,46,133,0.000333,0.232658,16.000000,11167.589749,620.421653,697.974359,161.725534,8,no
8,8,13,15,28,40,28,68,0.000333,0.108967,6.000000,1961.400808,108.966712,326.900135,106.709075,4,no
5,5,11,8,19,21,13,34,0.000333,0.048143,5.000000,722.147677,40.119315,144.429535,62.053748,2,no
7,7,13,13,26,37,22,59,0.000333,0.092442,6.000000,1663.955660,92.441981,277.325943,96.211433,4,no
9,9,12,17,29,42,30,72,0.000333,0.116592,6.000000,2098.647790,116.591544,349.774632,112.506418,3,no
14,14,15,14,29,40,32,72,0.000333,0.116592,14.000000,4896.844843,272.046936,349.774632,111.906328,2,no
14,14,15,15,30,40,33,73,0.000333,0.119401,14.000000,5014.842189,278.602344,358.203013,117.206718,2,no
6,6,7,6,13,15,13,28,0.000333,0.034537,6.000000,621.673873,34.537437,103.612312,35.161259,2,no
6,6,9,8,17,17,16,33,0.000333,0.044962,8.000000,1079.090190,59.949455,134.886274,52.529325,3,no
2,2,6,4,10,7,5,12,0.000333,0.013288,3.000000,119.589411,6.643856,39.863137,23.509775,1,no
21,21,21,31,52,95,65,160,0.000333,0.304023,20.000000,18241.407098,1013.411505,912.070355,245.818752,8,no
21,21,23,34,57,97,71,168,0.000333,0.326642,22.000000,21558.361492,1197.686750,979.925522,277.015662,9,no
19,19,18,27,45,74,58,132,0.000333,0.241642,18.000000,13048.642957,724.924609,724.924609,203.440613,5,no
19,19,20,30,50,76,64,140,0.000333,0.263380,20.000000,15802.797331,877.933185,790.139867,233.645280,6,no
19,19,15,27,42,66,56,122,0.000333,0.219288,14.000000,9210.078158,511.671009,657.862726,186.985321,2,no
14,14,14,15,29,40,34,74,0.000333,0.119830,14.000000,5032.868311,279.603795,359.490594,111.906328,2,no
20,20,20,32,52,92,64,156,0.000333,0.296423,20.000000,17785.371921,988.076218,889.268596,246.438562,8,no
20,20,22,33,55,94,66,160,0.000333,0.308339,22.000000,20350.386192,1130.577011,925.017554,264.572502,9,no
11,11,10,20,30,41,37,78,0.000333,0.127579,5.000000,1913.687332,106.315963,382.737466,119.657843,2,no
6,6,6,7,13,15,15,30,0.000333,0.037004,6.000000,666.079149,37.004397,111.013192,35.161259,2,no
11,11,12,21,33,43,39,82,0.000333,0.137880,6.000000,2481.841907,137.880106,413.640318,135.258216,3,no
18,18,17,29,46,71,57,128,0.000333,0.235672,8.000000,5656.127443,314.229302,707.015930,210.368317,5,no
18,18,19,30,49,73,59,132,0.000333,0.247047,9.000000,6670.275295,370.570850,741.141699,227.917341,6,no
11,11,15,15,30,34,28,62,0.000333,0.101409,7.000000,2129.590518,118.310584,304.227217,117.206718,2,no
28,28,21,39,60,121,88,209,0.000333,0.411513,20.000000,24690.802690,1371.711261,1234.540134,298.369352,11,no
28,28,23,41,64,123,92,215,0.000333,0.430000,22.000000,28380.000000,1576.666667,1290.000000,323.701557,12,no
3,3,7,7,14,9,9,18,0.000333,0.022844,3.000000,205.597166,11.422065,68.532389,39.302969,2,no
3,3,9,8,17,11,11,22,0.000333,0.029975,4.000000,359.696730,19.983152,89.924183,52.529325,3,no
22,22,18,34,52,84,71,155,0.000333,0.294523,18.000000,15904.226814,883.568156,883.568156,248.032387,5,no
22,22,20,36,56,86,75,161,0.000333,0.311661,20.000000,18699.682849,1038.871269,934.984142,272.555862,6,no
5,5,13,11,24,28,19,47,0.000333,0.071831,6.000000,1292.959425,71.831079,215.493238,86.159464,3,no
6,6,12,11,23,31,19,50,0.000333,0.075393,6.000000,1357.068587,75.392699,226.178098,81.073298,3,no
6,6,12,13,25,30,21,51,0.000333,0.078946,6.000000,1421.019994,78.945555,236.836666,91.125266,2,no
18,18,20,29,49,89,57,146,0.000333,0.273249,10.000000,8197.476372,455.415354,819.747637,227.320011,8,no
18,18,22,30,52,91,59,150,0.000333,0.285022,11.000000,9405.725535,522.540307,855.065958,245.314213,9,no
17,17,15,24,39,63,49,112,0.000333,0.197322,14.000000,8287.510679,460.417260,591.965049,168.642459,2,no
16,16,17,25,42,68,50,118,0.000333,0.212098,16.000000,10180.695294,565.594183,636.293456,185.583273,5,no
16,16,19,26,45,70,52,122,0.000333,0.223335,18.000000,12060.109400,670.006078,670.006078,202.922055,6,no
5,5,11,10,21,20,17,37,0.000333,0.054172,5.000000,812.578723,45.143262,162.515745,71.273029,3,no
6,6,13,13,26,31,23,54,0.000333,0.084608,6.000000,1522.942469,84.607915,253.823745,96.211433,3,no
8,8,11,13,24,47,36,83,0.000333,0.126851,10.000000,3805.518876,211.417715,380.551888,86.159464,1,no
9,9,11,15,26,52,40,92,0.000333,0.144147,10.000000,4324.404541,240.244697,432.440454,96.657107,1,no
13,13,16,17,33,46,34,80,0.000333,0.134517,16.000000,6456.824473,358.712471,403.551530,133.486868,3,no
13,13,18,18,36,48,36,84,0.000333,0.144758,18.000000,7816.926602,434.273700,434.273700,150.117300,4,no
15,15,15,18,33,45,37,82,0.000333,0.137880,14.000000,5790.964449,321.720247,413.640318,133.662009,2,no
7,7,7,10,17,20,18,38,0.000333,0.051775,3.000000,465.970764,25.887265,155.323588,52.870765,2,no
7,7,9,11,20,22,20,42,0.000333,0.060507,4.000000,726.083920,40.337996,181.520980,66.583073,3,no
13,13,15,15,30,44,33,77,0.000333,0.125944,14.000000,5289.628062,293.868226,377.830576,117.206718,3,no
13,13,17,16,33,46,35,81,0.000333,0.136199,16.000000,6537.534779,363.196377,408.595924,133.486868,4,no
14,14,14,15,29,42,34,76,0.000333,0.123069,14.000000,5168.891779,287.160654,369.206556,111.906328,2,no
6,6,6,7,13,17,15,32,0.000333,0.039471,6.000000,710.484426,39.471357,118.414071,35.161259,2,no
6,6,8,8,16,19,17,36,0.000333,0.048000,8.000000,1152.000000,64.000000,144.000000,48.000000,3,no
14,14,15,14,29,46,34,80,0.000333,0.129546,14.000000,5440.938715,302.274373,388.638480,111.906328,3,no
14,14,17,16,33,48,38,86,0.000333,0.144606,16.000000,6941.086308,385.615906,433.817894,133.486868,4,no
2,2,5,3,8,5,4,9,0.000333,0.009000,2.000000,54.000000,3.000000,27.000000,16.364528,1,no
4,4,9,10,19,21,15,36,0.000333,0.050975,4.000000,611.701562,33.983420,152.925390,61.748606,2,no
21,21,17,23,40,104,69,173,0.000333,0.306898,24.000000,22096.645450,1227.591414,920.693560,173.528793,6,no
12,12,13,16,29,51,40,91,0.000333,0.147359,12.000000,5304.915247,294.717514,442.076271,112.105716,2,no
22,22,20,28,48,123,74,197,0.000333,0.366746,20.000000,22004.752253,1222.486236,1100.237613,221.044500,9,no
23,23,17,27,44,111,76,187,0.000333,0.340305,16.000000,16334.619403,907.478856,1020.913713,197.868831,6,no
18,18,15,28,43,68,55,123,0.000333,0.222477,7.000000,4672.013954,259.556331,667.430565,193.209297,2,no
23,23,20,34,54,110,73,183,0.000333,0.351048,20.000000,21062.888258,1170.160459,1053.144413,259.412299,11,no
23,23,22,35,57,112,75,187,0.000333,0.363583,22.000000,23996.509518,1333.139418,1090.750433,277.632401,12,no
17,17,17,29,46,73,56,129,0.000333,0.237513,8.000000,5700.315939,316.684219,712.539492,210.368317,5,no
17,17,19,30,49,75,58,133,0.000333,0.248919,9.000000,6720.807683,373.378205,746.756409,227.917341,6,no
26,26,20,36,56,115,81,196,0.000333,0.379414,20.000000,22764.831294,1264.712850,1138.241565,272.555862,11,no
26,26,22,39,61,117,87,204,0.000333,0.403290,22.000000,26617.149171,1478.730509,1209.870417,304.238182,12,no
20,20,17,31,48,78,64,142,0.000333,0.264355,16.000000,12689.034802,704.946378,793.064675,223.066954,5,no
20,20,19,34,53,80,70,150,0.000333,0.286396,18.000000,15465.385227,859.188068,859.188068,253.684359,6,no
16,16,15,17,32,80,49,129,0.000333,0.215000,14.000000,9030.000000,501.666667,645.000000,128.090227,5,no
22,22,18,28,46,121,70,191,0.000333,0.351667,18.000000,18990.006005,1055.000334,1055.000334,209.664588,11,no
19,19,15,25,40,93,61,154,0.000333,0.273192,14.000000,11474.076973,637.448721,819.576927,174.699764,5,yes
22,22,18,29,47,136,79,215,0.000333,0.398079,18.000000,21496.258856,1194.236603,1194.236603,215.940099,11,no
19,19,15,26,41,108,70,178,0.000333,0.317881,14.000000,13351.019596,741.723311,953.644257,180.814792,5,no
8,8,12,15,27,32,26,58,0.000333,0.091928,6.000000,1654.700851,91.927825,275.783475,101.622909,2,yes
9,9,12,17,29,37,30,67,0.000333,0.108495,6.000000,1952.908360,108.494909,325.484727,112.506418,2,no
28,28,21,38,59,122,87,209,0.000333,0.409824,20.000000,24589.447946,1366.080441,1229.472397,291.659911,11,no
28,28,23,40,63,124,91,215,0.000333,0.428372,22.000000,28272.534038,1570.696335,1285.115184,316.919049,12,no
11,11,15,14,29,35,27,62,0.000333,0.100398,7.000000,2108.363752,117.131320,301.194822,111.906328,2,no
22,22,18,32,50,85,70,155,0.000333,0.291599,18.000000,15746.358769,874.797709,874.797709,235.058650,5,no
22,22,20,34,54,87,74,161,0.000333,0.308846,20.000000,18530.737757,1029.485431,926.536888,259.412299,6,no
28,28,20,37,57,128,87,215,0.000333,0.418024,20.000000,25081.427061,1393.412614,1254.071353,279.188336,11,no
28,28,22,39,61,130,91,221,0.000333,0.436898,22.000000,28835.244935,1601.958052,1310.692952,304.238182,12,yes
11,11,14,13,27,38,27,65,0.000333,0.103023,14.000000,4326.947627,240.385979,309.067688,101.408685,2,no
22,22,17,31,48,91,70,161,0.000333,0.299726,16.000000,14386.863402,799.270189,899.178963,223.066954,5,no
22,22,19,33,52,93,74,167,0.000333,0.317324,18.000000,17135.521793,951.973433,951.973433,247.175629,6,no
21,21,21,32,53,94,66,160,0.000333,0.305489,20.000000,18329.345455,1018.296970,916.467273,252.238666,8,no
21,21,23,35,58,96,72,168,0.000333,0.328047,22.000000,21651.097758,1202.838764,984.140807,283.566831,9,no
19,19,18,29,47,73,59,132,0.000333,0.244402,18.000000,13197.703112,733.205728,733.205728,215.940099,5,no
19,19,20,32,52,75,65,140,0.000333,0.266021,20.000000,15961.231211,886.735067,798.061561,246.438562,6,no
14,14,14,17,31,53,38,91,0.000333,0.150277,14.000000,6311.646099,350.647006,450.831864,122.789837,3,no
12,12,15,17,32,54,35,89,0.000333,0.148333,14.000000,6230.000000,346.111111,445.000000,128.090227,4,no
12,12,17,18,35,56,37,93,0.000333,0.159008,16.000000,7632.373129,424.020729,477.023321,144.545518,5,no
15,15,14,22,36,62,51,113,0.000333,0.194734,14.000000,8178.821352,454.378964,584.201525,151.410465,2,no
16,16,14,24,38,67,55,122,0.000333,0.213416,14.000000,8963.460193,497.970011,640.247157,163.342069,2,no
18,18,15,20,35,76,57,133,0.000333,0.227398,14.000000,9550.724978,530.595832,682.194641,145.041921,2,no
18,18,15,20,35,75,58,133,0.000333,0.227398,14.000000,9550.724978,530.595832,682.194641,145.041921,2,no
10,10,13,12,25,43,29,72,0.000333,0.111453,12.000000,4012.291748,222.905097,334.357646,91.125266,2,no
3,3,7,7,14,11,9,20,0.000333,0.025382,3.000000,228.441295,12.691183,76.147098,39.302969,1,no
10,10,10,11,21,32,24,56,0.000333,0.081990,10.000000,2459.697757,136.649875,245.969776,71.273029,1,no
9,9,12,11,23,30,22,52,0.000333,0.078408,12.000000,2822.702661,156.816814,235.225222,81.073298,1,no
6,6,14,12,26,36,25,61,0.000333,0.095576,14.000000,4014.175519,223.009751,286.726823,96.322519,4,no
9,9,15,12,27,47,31,78,0.000333,0.123627,14.000000,5192.337152,288.463175,370.881225,101.622909,5,no
3,3,8,3,11,9,5,14,0.000333,0.016144,4.000000,193.728171,10.762676,48.432043,28.754888,1,no
7,7,9,10,19,25,18,43,0.000333,0.060887,4.000000,730.643532,40.591307,182.660883,61.748606,1,no
6,6,11,8,19,23,14,37,0.000333,0.052391,5.000000,785.866590,43.659255,157.173318,62.053748,1,no
13,13,14,16,30,65,42,107,0.000333,0.175012,14.000000,7350.522112,408.362340,525.037294,117.302969,6,no
7,7,13,9,22,27,16,43,0.000333,0.063919,6.000000,1150.533358,63.918520,191.755560,76.635041,2,no
12,12,18,19,37,55,42,97,0.000333,0.168439,18.000000,9095.705576,505.316976,505.316976,155.769273,1,no
9,9,15,14,29,40,28,68,0.000333,0.110114,14.000000,4624.797907,256.933217,330.342708,111.906328,2,no
10,10,11,17,28,45,32,77,0.000333,0.123389,5.000000,1850.831645,102.823980,370.166329,107.540616,2,no
6,6,10,9,19,22,15,37,0.000333,0.052391,5.000000,785.866590,43.659255,157.173318,61.748606,1,no
10,10,13,15,28,47,32,79,0.000333,0.126594,12.000000,4557.372466,253.187359,379.781039,106.709075,4,no
7,7,12,10,22,26,17,43,0.000333,0.063919,6.000000,1150.533358,63.918520,191.755560,76.238831,2,no
9,9,12,12,24,44,26,70,0.000333,0.106982,12.000000,3851.368501,213.964917,320.947375,86.039100,4,no
11,11,12,17,29,49,34,83,0.000333,0.134404,12.000000,4838.549071,268.808282,403.212423,112.506418,3,no
8,8,10,9,19,29,21,50,0.000333,0.070799,10.000000,2123.963757,117.997986,212.396376,61.748606,1,no
9,9,13,13,26,43,30,73,0.000333,0.114377,12.000000,4117.585193,228.754733,343.132099,96.211433,2,no
14,14,15,24,39,73,48,121,0.000333,0.213178,14.000000,8953.471359,497.415075,639.533668,168.642459,9,no
8,8,10,19,29,36,31,67,0.000333,0.108495,5.000000,1627.423633,90.412424,325.484727,113.929904,3,yes
8,8,12,11,23,31,24,55,0.000333,0.082932,12.000000,2985.550891,165.863938,248.795908,81.073298,1,no
10,10,13,13,26,41,28,69,0.000333,0.108110,12.000000,3891.964087,216.220227,324.330341,96.211433,2,no
13,13,15,17,32,52,39,91,0.000333,0.151667,14.000000,6370.000000,353.888889,455.000000,128.090227,2,no
3,3,8,5,13,11,7,18,0.000333,0.022203,4.000000,266.431660,14.801759,66.607915,35.609640,1,no
10,10,14,13,27,48,31,79,0.000333,0.125212,14.000000,5258.905577,292.161421,375.636113,101.408685,2,no
13,13,16,14,30,57,36,93,0.000333,0.152114,16.000000,7301.453206,405.636289,456.340825,117.302969,2,no
13,13,16,13,29,57,36,93,0.000333,0.150597,16.000000,7228.675721,401.593096,451.792233,112.105716,2,no
15,15,15,14,29,68,45,113,0.000333,0.182984,21.000000,11527.988901,640.443828,548.951852,111.906328,2,no
15,15,15,13,28,68,45,113,0.000333,0.181077,21.000000,11407.853230,633.769624,543.231106,106.709075,2,yes
20,20,17,31,48,90,64,154,0.000333,0.286695,16.000000,13761.347602,764.519311,860.084225,223.066954,10,no
21,21,19,32,51,97,67,164,0.000333,0.310093,18.000000,16744.999609,930.277756,930.277756,240.710623,11,no
14,14,13,25,38,53,47,100,0.000333,0.174931,6.000000,3148.756508,174.930917,524.792751,164.202121,4,no
15,15,15,26,41,60,50,110,0.000333,0.196444,7.000000,4125.315044,229.184169,589.330721,180.814792,5,no
18,18,15,17,32,63,56,119,0.000333,0.198333,21.000000,12495.000000,694.166667,595.000000,128.090227,2,no
18,18,15,18,33,62,57,119,0.000333,0.200094,21.000000,12605.940904,700.330050,600.282900,133.662009,2,no
15,15,14,16,30,56,50,106,0.000333,0.173377,21.000000,10922.738466,606.818804,520.130403,117.302969,2,no
15,15,14,15,29,55,49,104,0.000333,0.168410,21.000000,10609.830493,589.435027,505.230023,111.906328,2,no
19,19,14,16,30,72,65,137,0.000333,0.224081,28.000000,18822.832325,1045.712907,672.244012,117.302969,2,yes
19,19,14,15,29,71,64,135,0.000333,0.218609,28.000000,18363.168162,1020.176009,655.827434,111.906328,2,no
18,18,14,21,35,71,53,124,0.000333,0.212010,14.000000,8904.435317,494.690851,636.031094,145.541635,3,no
16,16,14,16,30,56,44,100,0.000333,0.163563,14.000000,6869.646834,381.647046,490.689060,117.302969,2,no
11,11,13,17,30,49,32,81,0.000333,0.132486,6.000000,2384.748829,132.486046,397.458138,117.592585,4,no
11,11,17,17,34,48,38,86,0.000333,0.145841,16.000000,7000.348870,388.908271,437.521804,138.973737,2,no
6,6,12,13,25,30,23,53,0.000333,0.082041,6.000000,1476.746268,82.041459,246.124378,91.125266,3,no
13,13,16,17,33,52,38,90,0.000333,0.151332,16.000000,7263.927532,403.551530,453.995471,133.486868,2,no
12,12,16,21,37,63,42,105,0.000333,0.182331,16.000000,8751.881654,486.215647,546.992603,156.238666,6,no
